ID_REF,GSM96454,GSM96455,GSM96456,GSM96457,GSM96458,GSM96459,GSM96461,GSM96462,GSM96463,GSM96464,GSM96466,GSM96467,GSM96468,GSM96469,GSM96470,GSM96471,GSM96472,GSM96473,GSM96474,GSM96475,GSM96476,GSM96477,GSM96478,GSM96479,GSM96480,GSM96481,GSM96482,GSM96483
3347,0.605797,1.324363,1.151219,1.220127,0.791779,0.966655,0.680945,1.068034,0.770104,1.65428,0.495194,0.634174,1.033301,0.446852,1.834044,0.89617,1.311241,0.379369,1.891441,0.404054,0.101418,0.966196,1.002291,0.931911,0.690371,0.839772,1.592747,0.853656
3348,0,0,0.050625,0.000192,0.281317,0.113481,0,0.020597,0.01441,0.174327,0.013733,0.022797,0.177741,0.240836,0.01424,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,1.059306,0.543824,0.509512,0.970657,1.484911,1.33257,0.729512,0.673537,1.814382,0.681135,0.778077,0.956729,0.916538,1.04279,0.457192,0.324119,1.499478,0,0,0.485028,0.336027,0.515925,0.871061,0.675887,0.473322,0.166957,0.331189,0.807135
3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,0,0.113503,0.270704,0.033834,0.268857,0.372351,0.159202,0.260921,0.442562,0.120322,0.175466,0.233506,0.448372,0.500931,0.209116,0,0.16662,0.078218,0.016489,0.273327,0.562124,0.529026,0.323377,0.49256,0.32127,0.334352,0.239517,0.225638
3352,0,0.175068,0.149727,0,0.240081,0,0,0.015174,0.171749,0.016813,0,0.040671,0.045592,0.328953,0.06084,0,0,0.007235,0.070456,0,0,0.46516,0.286573,0.068406,0,0.171221,0.136577,0.129721
3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057978,0,0,0,0.171939,0,0,0,0.095817,0,0,0,0,0
3354,0,0,0.210943,0,0.106401,0,0,0,0,0,0.011171,0,0.03839,0.240869,0.116637,0,0,0,0.29919,0,0,0,0.080994,0.331751,0,0,0,0
3355,0,0,0.036742,0,0,0,0,0,0,0,0,0,0,0.04412,0,0,0,0,0,0,0,0,0,0,0,0,0.011701,0
3356,0.344888,2.966936,0.880007,1.034764,1.833761,2.581548,0.819805,1.495533,3.535536,1.549248,1.108564,2.150649,1.569113,1.835163,1.844239,2.010458,0.251281,0.903845,0.756702,0.565385,0.632183,1.847934,1.988664,1.503854,2.189097,1.666959,1.348108,2.518531
3357,1.318445,3.265678,2.715718,2.273759,2.304263,2.684277,2.006665,2.810563,3.309029,2.746928,2.339153,3.0791,2.668211,2.847947,2.347125,2.780062,1.500203,1.841003,2.253234,1.340329,1.42495,2.435983,3.03984,1.766938,2.212917,2.66006,1.807404,2.604533
3358,0.165662,0.140421,0.201618,0,0.272507,0.094556,0.059539,0.037067,0.14321,0.092527,0.072973,0.236179,0.266457,0.172759,0.376495,0.166014,0,0,0,0.063573,0,0.046608,0.190884,0.03713,0.147827,0,1.165253,0
3359,0.240308,2.664292,0.74874,0.745123,1.036246,0.49312,0.464186,0.783497,0.762866,0.594068,0.694483,0.690922,0.856004,0.834998,2.148918,2.408781,2.425939,1.223168,1.706857,2.082652,1.219528,1.965138,1.497449,1.341015,2.724865,1.462624,2.838992,1.657943
3360,0.799144,0.720021,0.913897,0.657101,0.860135,0.575935,0.558245,0.661561,0.989457,0.93928,0.733415,0.55602,0.988972,0.824441,0.212107,0.370625,0.99668,0.041766,0.477326,0.275908,0,0.090612,0.015118,0.156537,0.300034,0,0.730241,0.389003
3361,0.075605,0.73128,0.059824,0.143686,0.361371,0.060684,0.254752,0.109598,0.256975,0.165442,0.184288,0.305956,0.098339,0.396488,0.195938,0.342104,0.439561,0.039601,0.425609,0.286993,0.627539,0.370495,0.328952,0.255452,0.393243,0.380755,0.08414,0.585534
3362,0.646668,0.044837,0.827621,0.550373,0.68688,0.531126,0.695872,0.492525,0.543866,0.491714,0.518767,0.56008,0.56614,0.689026,0.48405,0.443019,2.022351,0,1.252382,0.520462,0.381811,0.337415,0.334446,0.260452,0.484562,0.901529,0,0.171939
3363,0,1.138932,1.018532,0.107998,0.381832,0.328968,0.488814,0.834275,0.256578,0.545042,0.621431,0.525872,0.888634,0.670548,0.861415,0.460632,0.034147,0.253655,1.560201,0.488962,0.474417,0.680036,0.714074,0.55576,0.426253,1.111579,0.635,0.974721
3364,0.03446,0,0.130459,0,0.109484,0,0,0,0.074555,0.117822,0.031721,0.090086,0.061802,0.024049,0.084693,0,0.418272,0,0.723591,0,0.144322,0.130742,0.178145,0,0.177715,0,0,0.100395
3365,0.167055,0.62202,0.440105,0.135974,0.235336,0.157048,0.139534,0.121847,0.195027,0.359346,0.220763,0.084876,0.263715,0.138417,0.538797,0.85433,1.40309,0.396109,0.669586,0.297928,0.384011,0.64666,0.691744,0.494598,0.587793,0.484713,0.89407,0.747105
3366,0,0,0,0.010199,0.368407,0,0,0.060127,0.134722,0,0,0.112365,0.099755,0.050041,0,0,0.7328,0,0.13098,0.073524,0,0,0.000194,0.301125,0,0,0,0.128643
3367,0.550064,0.043237,0.991203,1.111902,0.891102,0.765284,0.757038,0.786576,1.096994,0.763131,0.999555,0.83045,0.814229,1.063364,0.376135,0.61753,1.288489,0,0.926722,0.786509,0.470261,0.587782,0.377811,0.34323,0.271721,0.183363,0.520369,0.412746
3368,3.97362,4.814323,5.391535,4.711723,4.596177,4.700921,4.634746,5.388822,5.463927,5.957226,5.35673,6.345767,6.029997,4.98372,5.392435,3.621546,7.562233,4.18039,11.092849,6.031938,5.722524,4.141392,3.700451,3.646606,3.469406,6.259372,3.559195,3.40974
3369,0.601704,0,0.067444,0,0.166181,0.036858,0.441923,0.062513,0.007161,0.294825,0.054383,0.179742,0.233457,0.150343,0.000725,0.162109,0.810525,0,0.53784,0.615455,0.009234,0.044922,0,0,0.093028,0,0.264406,0.180359
3370,0,0,0.045441,0,0.111974,0,0.076629,0,0.057342,0,0.020902,0,0,0.061194,0,0,0.698372,0,0,0.158683,0,0,0.082469,0,0,0,0,0
3371,0.822964,0.288601,1.586898,1.452283,1.183201,1.572136,1.439899,1.839095,1.301676,1.716204,1.641589,1.380565,1.415275,1.548485,1.160229,0.828294,1.347577,0.661338,1.122204,0.630345,0.466334,1.197202,1.296422,1.145679,0.906275,0.872373,1.887115,0.7279
3372,0.361076,0.019688,0.586742,0.460812,0.548132,0.352044,0.3401,0.204783,0.405468,0.495002,0.514628,0.525017,0.35548,0.673793,0.561941,0.384884,1.597572,0.245114,1.140259,0.357239,0.07516,0.332986,0.594481,0.512955,0.24198,0.198865,0.849801,0.572481
3373,1.572484,1.142672,0.909317,0.855383,0.92268,0.70054,0.681096,1.270311,0.877644,1.441554,0.834568,0.967481,0.651232,1.200403,1.117096,2.659166,4.170011,1.533181,3.787363,1.603419,1.736873,1.458234,1.290981,1.303754,2.089481,0.829506,0.974163,1.85755
3374,0.043347,0,0,0,0.027338,0,0.124155,0,0,0,0,0,0,0,0.047641,0.014747,0.207097,0,0.053981,0.235667,0,0,0.234678,0,0,0,0.207323,0.146821
3375,0,0.272107,0,0,0,0,0,0,0,0,0.048875,0,0,0.018284,0,0.034863,0.055398,0,0,0,0,0,0,0,0,0,0,0
3376,0,0.03178,0.498172,0.143054,0.438909,0.378803,0.48593,0.282766,0.350614,0.352574,0.296446,0.177016,0.325262,0.348267,0.271603,0.186086,0.128354,0.086639,0.080212,0,0.024983,0.086685,0.298565,0.058263,0.348576,0.403636,0.292086,0.144243
3377,0.820888,0.48684,1.805186,0.593605,0.797236,1.369076,1.099273,0.84771,0.560401,1.208043,1.19001,0.942172,1.371637,1.385822,0.945524,0.611672,1.254257,0.565513,0.91077,0.32815,0.386691,0.762388,0.664509,0.428044,1.228933,1.328829,2.083086,1.00091
3378,0.489766,1.896473,0.967539,0.502224,0.738814,0.666996,0.900194,0.778769,0.630201,0.88214,0.638395,0.630849,0.851004,0.761594,1.425561,1.745261,2.179243,1.087042,1.181938,1.047579,0.959198,1.076967,1.344144,1.480719,1.38166,1.180261,1.715649,1.393659
3379,0.433223,0.505205,0.289104,0.129999,0.260086,0.104935,0.330074,0.296301,0.559733,0.637034,0.174888,0.035269,0.130786,0.494278,0.360296,0.455555,0.722481,0.248602,0.098052,0.238039,0.227175,0.228578,0.513483,0.307642,0.174211,0,0.956684,0.105236
3380,0,0.527392,0,0,0,0,0,0,0.466758,0,0,0,0,0,0.057755,0,0.077963,0,0,0,0,0,0,0,0,0,0.737563,0
3381,0.576504,3.652064,1.901597,1.247144,1.449645,1.372697,1.542044,1.600557,1.907412,1.835576,2.010891,1.367055,2.034212,1.322585,2.990576,2.877002,2.074226,1.697023,2.555581,1.924366,1.649611,2.336513,2.26381,2.005156,2.987315,2.216896,2.762826,1.737617
3382,8.368726,12.579583,16.423097,11.060421,11.263182,14.008532,11.841296,14.679355,11.407409,12.594613,14.905023,13.797195,14.64628,11.637746,12.527715,12.430036,9.953689,12.096491,13.48445,7.863555,7.602271,10.82074,12.254939,10.991682,10.284849,13.890105,10.723352,9.660354
3383,0.077197,1.100995,0.688689,0.247036,0.739185,0.540036,1.092777,1.015581,0.53885,1.203171,0.486837,0.777302,0.826321,0.567475,0.88669,1.324006,0.45801,0.863503,1.011054,0.560882,0.67555,0.936383,1.108762,0.719153,0.591039,0.92333,0.906544,0.626351
3384,0,0.508509,0,0,0.160516,0,0.018881,0,0.103147,0,0,0,0.228013,0.026684,0.243926,0.434046,0,0.274965,0.257022,0.073975,0,0.383633,0,0.164956,0.424245,0,1.363548,0.166946
3385,0.856192,2.019855,0.84998,0.729894,0.92136,0.689807,1.066344,0.876099,1.690192,0.899583,1.085778,0.907777,1.172444,1.034429,1.768883,1.56994,1.784156,1.310726,0.83373,1.095146,1.404671,1.098366,1.29613,1.501066,1.576055,1.831386,2.457331,1.182263
3386,0.018418,0.909693,0.317145,0.244427,0.426211,0.334599,0.46424,0.336479,0.200919,0.203495,0.396954,0.301575,0.482705,0.322461,0.33672,0.661642,0.472833,0.336664,0.545649,0.252565,0.126282,0.522708,0.545738,0.450035,0.918231,0.412441,0.745042,0.403987
3387,0.884187,0.677859,1.400027,0.991546,1.260681,1.615174,1.454465,1.360406,1.136963,1.744514,1.110968,1.421641,1.170428,1.21142,0.909846,0.733265,0.649028,0.675057,1.132069,0.694896,0.535998,0.956404,0.846816,1.198729,0.920498,1.719926,2.475113,1.277935
3388,0.044366,0.226397,0.090649,0,0.343018,0.067883,0.141317,0.220801,0.239295,0.199065,0.110809,0.172518,0.283509,0.204026,0.369882,0.388581,0,0.143984,0.370996,0.098623,0.099052,0.409613,0.321932,0.067513,0.186357,0.229214,0.94834,0.296266
3389,0.350357,2.485198,0.476182,0.243896,1.211083,1.316167,0.693315,1.065942,2.389057,0.791183,0.505938,1.185294,0.879346,0.931748,0.767198,1.698104,0.599796,0.89179,0.229701,0.856628,0.673835,1.052824,0.739099,0.609991,0.708009,1.207683,1.255319,1.115489
3390,0.09131,1.570099,0.068175,0.04544,0.207073,0.190673,0.189216,0.28136,0.43538,0.134531,0.258218,0.149909,0.187111,0.164104,0.401805,0.771244,1.271976,0,0.682988,0.350183,0.328488,0.337635,0.261912,0.278128,0.123153,0.215602,1.357763,0.423407
3391,0.00065,0,0.463486,0.237619,0.489522,0.223544,0.251281,0.218767,0.284816,0.394181,0.258906,0.269128,0.554663,0.285684,0.580253,0.178981,0,0,0.341977,0.013633,0,0.051314,0.440973,0.143402,0.159034,0,0.250354,0.225687
3392,1.690729,0.646586,1.890746,1.362093,1.20708,1.371511,1.515171,1.223987,1.052764,1.656829,1.772582,1.249211,1.575336,1.244665,0.312172,0.726563,0.810076,0.449086,0.986573,0.83675,0.475509,0.800284,0.457798,0.744632,1.204156,0.432475,0.805403,1.00034
3393,0,0.337939,0,0,0.059747,0,0,0,0,0,0,0,0.098991,0,0.182181,0.319992,0,0,0.27946,0,0,0,0,0.187552,0,0,0.198997,0.005712
3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015123,0,0,0,0,0.115899,0,0,0,0,0.737907,0
3395,0.060388,1.016222,0,0,0.082683,0.010591,0.161241,0.025933,0.170767,0.036783,0.012257,0,0.055031,0.065853,0.370135,0.414034,0.404965,0,0.356029,0.113104,0.183756,0.235159,0.085666,0.344788,0.059094,0,0.394758,0.159792
3396,5.163459,5.125632,8.723038,7.424487,6.99996,7.834797,6.423227,9.871655,6.812495,8.804139,7.718649,7.61989,8.054961,7.073588,5.70824,8.34092,6.399754,6.256869,7.452096,5.022004,5.395648,5.649861,6.87136,5.524411,5.657486,8.042188,7.445176,5.092556
3397,0,0.606702,0.515699,0.549351,0.371496,0.194842,0.312649,0.317579,0.164434,0.692629,0.1597,0.070645,0.452616,0.392239,0.126034,0.492759,0,0.178128,0.277869,0.300835,0.078132,0.186986,0.344891,0.285779,0.33524,0,0.408587,0.326993
3398,0.006463,4.320253,0,0,0.139974,0,0,0.042858,0.067774,0.070153,0,0,0,0.103358,0.416068,2.606148,0.216267,0.210249,1.259674,0.739387,1.616508,0.095069,0.071722,0.147235,0.339663,0,0,0.275397
3399,0,0.155707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163027,0,0,0,0,0,0.02735,0,0,0,0,0.076023,0
3400,0,0.478836,0,0,0.019255,0,0,0.092595,0,0,0,0,0,0.146291,0.229858,0.062172,0,0.317238,0,0,0,0.142962,0.051511,0,0,0,0,0
3401,0,0.802578,0,0,0,0,0,0,1.971923,0,0.005546,0,0,0,0,0.051378,0.4918,0,0.033004,0.003346,0.182558,0.170825,0,0,0.048272,0,0.104498,0
3402,0,0.562406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437285,0,0,0,0,0,0.089738,0,0,0.076791,0,0,0
3403,0,0.802593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144601,0,0,0.155349,0,0.036344,0,0,0.319204,0,0,0.81285,0
3404,0,1.095344,0.018989,0.12838,0,0,0.030567,0.072948,0.135807,0.021607,0.234757,0.050486,0.271023,0.058542,0.049576,0.740658,0,0.238303,0,0.449348,0.418459,0.182959,0.060234,0.266247,0.127784,0.239455,0.249397,0.438306
3405,0.619029,1.238612,0.554844,2.111849,0.350266,0.581932,0.710863,0.681164,0.479219,0.472654,0.707519,0.470153,0.926162,0.536524,0.138254,0.55687,0.582692,0.320548,0.75825,0.462438,0.40675,0.460771,0.591583,0.430937,0.33661,1.127614,0.392446,0.292275
3406,0.146542,4.296692,0.366821,0.418918,0.717194,0.408154,0.32332,0.635633,1.65577,0.532726,0.499491,0.396839,0.639807,0.429816,1.967527,2.947365,2.16816,1.528489,1.815082,2.030254,2.067327,1.82125,1.474891,1.637536,1.420566,1.370284,2.580446,2.131594
3407,0,2.035169,0.040359,0,0.090059,0,0.268081,0.066897,0.230233,0.010455,0.25235,0,0.234692,0,0.612213,1.037242,0.524098,0.342476,0.700891,0.716411,0.79461,0.551145,0.287495,0.882576,0.453861,0.402077,1.340943,0.501937
3408,0.035099,3.459447,0,0.026087,0.171367,0,0.135384,0,0.243997,0.239819,0.162086,0,0.23758,0.196599,0.523821,1.824169,0.792575,0.364899,0.285731,0.539536,0.962531,0.453807,0.556769,0.487316,0.433011,0.430773,1.438487,0.71394
3409,0.86896,29.346235,0.857199,1.224298,1.107348,1.155562,1.092103,0.934685,1.630277,1.2181,1.132294,0.806724,1.059608,1.063492,3.590659,15.915127,5.050309,3.439096,4.89796,7.728778,11.841418,4.784908,3.867677,3.404395,2.813971,5.19258,1.627848,4.098798
3410,11.698719,12.509703,15.377203,18.413976,13.447529,15.006961,15.537211,17.894827,14.869916,18.93705,17.564683,15.984519,17.339607,15.003657,12.570234,15.291782,10.770645,14.41712,12.692699,10.189401,9.433896,11.602435,13.257592,14.552393,10.494602,17.864216,9.592593,9.551367
3411,1.475821,76.351682,0.574412,0.337005,1.273937,1.148387,0.972974,0.913208,1.685281,0.870638,0.570936,0.812805,0.959707,0.789888,19.727388,39.224053,32.696797,19.174615,31.749474,22.913708,34.838387,17.760452,21.553225,15.953886,13.022571,21.791743,20.256822,16.917059
3412,0.769755,7.390498,0.560464,0.579338,0.865769,0.529646,0.784886,0.664013,0.840825,0.72709,0.865117,0.717785,0.687886,0.58223,2.836323,5.630468,3.162363,2.494324,3.074156,2.426796,3.23569,2.188041,2.10157,2.575644,1.427952,2.0936,3.750935,1.946646
3413,0.637875,8.10428,0.950091,0.771392,1.577261,0.911374,0.977824,1.126673,0.935375,0.700018,0.824889,0.693435,0.889952,0.757397,3.032633,5.865938,8.70817,3.777808,3.042747,4.341078,4.918044,4.986746,3.656758,4.463104,3.54064,5.097927,9.982547,3.383837
3414,1.159121,45.866379,0.79568,0.929644,1.208366,1.316692,0.991028,1.452634,1.313654,1.1199,1.100929,0.874188,1.230469,1.128357,12.167851,25.195158,22.32926,11.734871,21.584272,12.422201,19.073248,10.476014,12.313831,9.667227,7.181283,13.665759,11.839811,9.80709
3415,1.685361,5.183551,1.597393,2.39059,1.798064,1.822075,1.883869,1.765674,1.895162,2.213739,2.742037,2.118082,1.96782,2.077583,2.724214,3.919512,3.520841,2.262297,3.840023,1.436484,3.010824,2.136037,2.141856,2.483673,1.645461,2.407957,1.662008,1.672037
3416,0.001487,6.52395,0.372475,0.150925,0.333025,0.144766,0.473421,0.068099,0.376208,0.451625,0.3418,0.362806,0.688388,0.459078,1.538927,2.726149,4.49673,1.389797,2.198819,1.706302,3.117453,1.973473,1.880636,1.977278,1.334539,2.035673,2.758963,1.413343
3417,0.203031,2.322358,0.270399,0.616487,0.346028,0.139529,0.306121,0.384402,0.266244,0.376032,0.230831,0.219168,0.495684,0.221883,1.164184,1.961546,1.387163,0.35695,0.982584,0.524732,0.830541,1.066824,0.834201,0.673496,0.570618,1.078926,1.416113,0.705408
3418,0.969146,3.025442,1.292128,0.957404,0.904939,1.12387,1.15847,1.166397,1.088628,1.045543,1.251422,0.861596,0.997386,1.157449,1.813914,2.606764,2.589004,1.474407,2.156425,1.347302,1.765141,2.264294,1.990211,1.800707,1.691959,1.788789,2.072915,1.906684
3419,4.543035,15.474116,7.313027,6.45139,5.367388,6.461893,6.171769,11.114497,5.600359,8.483779,7.173127,6.405288,7.672136,6.33854,14.939805,16.385654,15.107047,14.860383,18.863092,9.448069,10.31883,12.036938,12.373883,12.392782,9.12602,17.353381,11.805038,9.733346
3420,0.509514,2.938897,0.308134,0.654479,0.583493,0.429181,0.366646,0.730807,0.689117,0.768056,0.875186,0.762983,0.432786,0.396671,1.994833,1.914847,2.2051,1.65625,2.127908,0.710291,1.649917,1.396927,1.41286,1.360494,0.643087,1.287369,1.018648,0.735197
3421,7.358121,8.216012,12.794025,12.887664,9.660382,12.170394,12.255483,14.210446,10.686588,14.497414,13.948542,12.025086,14.124202,11.307504,9.429149,10.270711,9.103727,9.620583,10.303147,7.056355,7.808851,9.141201,9.713829,9.008223,8.498766,9.708044,5.608346,8.153552
3422,0.601802,1.66519,0.673075,1.07569,0.801666,0.723786,1.139229,1.66459,0.580613,1.131518,0.887611,1.201755,0.967357,0.427162,1.183168,1.841071,1.375391,0.758841,1.022901,0.782445,1.030826,1.118967,0.773124,0.681567,0.978122,0.691651,0.393131,0.892933
3423,7.245979,4.934963,3.315014,3.694894,4.016613,3.73512,4.841745,3.700357,4.609108,3.875475,6.065127,4.027774,3.916197,3.474097,5.112189,5.157014,15.364335,6.716335,10.356704,4.926543,5.738911,5.256561,4.476463,4.901265,5.226415,5.599679,4.747543,5.233592
3424,0.607149,1.55927,0.311502,0.398504,0.559304,0.311641,0.335997,0.877794,0.605961,0.714642,0.636642,0.586269,0.551233,0.60003,1.623048,2.012097,1.770904,1.010819,1.872421,0.783451,1.128879,1.459413,1.265588,1.469655,1.274128,1.421023,1.409047,0.66115
3425,0.156661,0.824678,0,0.081451,0,0,0.022263,0.120459,0,0,0.124157,0,0.076151,0.010019,0.286051,0.437352,0.483452,0,0.118029,0.178946,0.231322,0.416425,0,0.478342,0,0,0.405577,0.159577
3426,0.025164,0.96631,0.452827,1.372296,0.300675,0.19274,0.173199,0.520796,0.30615,0.342423,0.439617,0.262521,0.431515,0.542299,0.580901,0.751216,0.39898,0.176536,0,0.275451,0.308646,0.594477,0.54115,0.232906,0.222556,0.763293,0.013883,0.216052
3427,0.376662,0.36429,0.356072,0.329945,0.364144,0.220304,0.260972,0.454027,0.257946,0.23467,0.425632,0.238811,0.218476,0.299155,0.118355,0.665836,0,0,0.071151,0.058646,0.194455,0.497599,0.33855,0.114315,0.150943,0,0,0.221308
3428,0.011748,1.137744,0.338909,0.20599,0.47331,0.261596,0.299492,0.208056,0.320529,0.236391,0.333969,0.207194,0.38093,0.504155,0.35716,0.611893,0.223214,0.191136,0.611806,0.198652,0.451383,0.831362,0.32944,0.562975,0.335331,0.538358,0.563294,0.455177
3429,0,0.843301,0.169774,0.183115,0.443815,0.128553,0.194702,0.22167,0.294874,0.074515,0.373361,0.247379,0.165669,0.485101,0.328975,0.748126,0.029032,0.447113,0,0.200281,0.218057,0.433992,0.154992,0.565865,0.161182,0.62678,0,0.388914
3430,0.175826,0.749798,0.575469,0.459968,0.342267,0.291484,0.410997,0.47032,0.424618,0.265119,0.621743,0.39064,0.248124,0.404303,0.30342,0.716396,0,0.528895,0.160259,0.55247,0.457363,0.277657,0.396677,0.375965,0.337633,0.71297,0.122171,0.30581
3431,0.585839,1.698939,0.67287,0.982708,0.588204,0.631594,0.864546,0.743425,0.857681,0.904728,0.883603,0.661296,0.732783,0.845934,0.982223,1.68883,0.036479,0.930712,0.610369,0.56012,0.550437,0.771456,0.635862,0.670768,0.619157,1.189422,0.323738,0.881579
3432,1.234934,1.552762,1.63082,1.651661,1.551699,1.356271,1.346268,1.407205,1.53984,1.862548,1.959719,1.398035,1.675966,1.620155,1.805369,1.876224,0.652902,1.618881,0.405387,0.91901,0.738464,1.506445,1.645067,1.274826,1.301154,1.290245,1.046319,1.289615
3433,1.175211,2.710214,1.088759,1.457249,1.384374,0.952833,1.333333,1.219382,1.22332,1.23061,1.346038,1.154761,1.191455,1.032704,1.125617,1.964553,1.703398,1.583612,1.746666,0.965361,1.430872,1.999114,1.218721,1.655648,1.403194,1.26515,1.164597,1.26427
3434,0.963258,12.036511,1.264101,1.423858,1.332411,1.460462,1.212295,1.488312,1.639737,1.277683,1.684736,1.237035,1.613156,1.299011,2.372743,8.85136,2.334245,2.902083,3.22036,4.76399,6.461171,3.281492,2.805899,3.619532,3.317378,3.975631,2.169174,2.744288
3435,4.469588,7.296052,8.716944,8.880427,8.669105,7.999724,8.770857,8.692586,8.30223,9.642434,9.855919,8.883647,7.874608,9.068614,8.439342,7.573141,5.738186,8.477751,6.021358,6.876213,6.90069,5.623316,6.053027,7.19012,7.390024,9.335944,5.44877,5.143497
3436,0.855636,9.940722,0.582372,0.671593,0.640515,0.556553,0.522308,0.610166,0.796992,0.680785,0.861317,0.692968,0.762729,0.645413,2.245521,5.990558,3.45018,2.329245,2.928505,2.974046,5.604405,2.567729,2.40056,2.318966,1.85603,3.079546,1.938189,2.42728
3437,0.778329,2.082713,0.88102,1.049479,1.148376,0.730494,0.949675,0.922888,0.974009,0.730607,1.342904,0.901799,0.846995,0.762018,0.919438,1.78434,0.802186,1.202282,0.878678,0.887839,0.943482,1.372298,1.050158,1.08942,0.887292,0.717656,0.658353,1.074685
3438,0.012919,1.507837,0.401895,2.503278,0.443341,0.254728,0.440956,0.221516,0.337393,0.225542,0.457014,0.235108,0.377827,0.367352,0.782099,1.465781,0.179794,0.884566,0.713765,0.71087,1.097323,1.072589,1.300853,0.804504,0.83862,0.596589,0.501641,0.890327
3439,1.492493,19.384508,1.49439,1.496599,1.359842,1.837997,1.312847,1.812439,1.754829,1.312785,1.862148,1.22016,2.247025,1.473711,5.483576,13.341196,9.724556,6.964022,10.470024,7.294154,12.117804,6.09827,5.97933,6.128064,5.537305,7.638108,6.952648,5.932251
3440,10.798105,10.100209,16.107431,15.495795,15.281566,16.963393,19.088241,16.738868,15.287452,17.130804,19.727164,17.290824,20.452275,15.81826,11.606701,12.097309,6.156508,10.876087,8.433981,7.629422,9.37288,10.687511,10.298431,10.9363,9.480267,14.568803,6.52611,8.14205
3441,0.991952,4.283818,0.825959,1.062269,2.329455,2.63017,1.184737,2.770433,3.096936,1.235579,1.48101,2.253302,1.531788,1.516915,2.484015,2.868396,1.602897,2.396623,0.922443,2.264082,3.104651,2.413423,2.565122,2.470636,2.962286,2.707167,1.973958,2.798982
3442,0.414729,5.73157,1.472537,1.692332,1.882008,1.793307,1.39012,2.092464,0.51227,0.244705,2.255414,2.00377,1.290398,0.691229,7.459614,8.023234,2.789394,8.640658,3.936332,4.803849,3.32448,6.50761,6.217462,7.696542,8.41085,8.203147,3.721995,7.69754
3443,0.261709,1.231995,0.465694,0.737583,0.361459,0.248768,0.326556,0.403786,0.21634,0.163975,0.416655,0.311743,0.510171,0.357142,0.746802,1.446869,0.213164,0.642101,1.00297,0.881736,0.477413,1.2451,1.004814,0.831903,0.612731,0.635023,0.08832,0.831412
3444,0.231511,1.56917,0.521533,0.465584,0.818654,0.800081,0.450456,0.838612,0.703335,0.440831,0.61328,0.56424,0.714526,0.689678,1.118771,1.482596,0.645796,0.511552,0.545893,0.681228,1.668797,1.272934,0.509326,0.644975,0.618655,0.470903,0.380088,0.887748
3445,3.302274,4.020693,2.873448,3.240939,7.627159,7.245206,5.183986,6.050489,9.204537,4.852481,3.821367,6.799618,5.062843,4.964671,3.096687,4.190498,2.135673,3.221032,1.29723,4.077863,4.962081,3.039654,3.188861,2.627496,2.659123,2.830541,2.666878,3.343786
3446,1.769801,2.036014,2.512733,2.246988,2.4297,2.664813,2.373776,3.19702,2.734965,2.67481,2.702659,2.359241,2.516262,2.438452,2.383498,2.199604,1.988047,2.893639,1.935991,1.898383,1.82613,2.31664,2.321261,1.785649,2.030213,2.470883,2.295754,1.953891
3447,0.530494,1.986202,0.510742,0.503868,0.62447,0.565336,0.679156,0.555075,0.639294,0.432353,0.606639,0.64422,0.564407,0.398988,1.553751,1.755233,1.0404,1.560232,0.77222,1.199003,1.526593,1.453486,1.533582,1.565926,1.30804,0.989352,0.804979,1.288946
